,episode_reward,actor_loss,critic_loss
327,-0.03857783824829452,-0.00087398913,2.9811028e-07
328,-0.03807383369315632,0.00035945993,3.674234e-08
329,-0.03461955961712011,-0.0017138354,5.9375583e-07
330,-0.03928987281512381,-0.0013268776,3.344545e-07
331,-0.03671703343379633,-0.00034854136,2.3158838e-08
332,-0.033074403170402174,-0.0007343569,2.2767296e-07
333,-0.03624757511924087,0.0031704337,1.9347237e-06
334,-0.03869030936814197,-0.0016420683,5.799232e-07
335,-0.03452425553929516,0.0020613351,1.2151102e-06
336,-0.040957848443559416,-0.0005318612,2.0092055e-07
337,-0.03081739911785756,-0.00012323631,3.4097e-08
338,-0.03226161328784713,0.0010253419,2.8784288e-07
339,-0.04381405718560476,-0.0022206842,1.0147712e-06
340,-0.06987031590708903,0.0016618388,7.063918e-07
341,-0.03211040051232277,-0.00046725172,9.805264e-08
342,-0.02961568182462753,-0.0022084191,8.7761674e-07
343,-0.02870665059774195,-0.0004910561,3.9492637e-08
344,-0.028237371766307813,-0.0006598672,7.302291e-08
345,-0.03014712099050506,-0.0012017083,4.1469409e-07
346,-0.04519498093970186,0.00046500267,1.9652968e-07
347,-0.027320403945533422,0.001222091,3.0297346e-07
348,-0.027250835400229483,0.00012459792,6.72371e-09
349,-0.02731788561990713,-0.0003728279,2.7587983e-08
350,-0.028347679075539246,-0.00015508132,7.267567e-09
351,-0.027537819030755233,0.0008279299,2.7675668e-07
352,-0.029007941032395197,-0.002013213,7.9093843e-07
353,-0.02742316505703462,-0.0008364599,1.2557786e-07
354,-0.02766983335550724,0.00022344946,2.3176945e-08
355,-0.02405409544885414,-0.0005436656,1.9266044e-07
356,-0.02751677670098579,-0.0012937197,3.783257e-07
357,-0.025845343481217368,0.001315896,2.8601553e-07
358,-0.02864758967879305,0.001131754,2.5060808e-07
359,-0.024859381639669522,0.00021993676,6.1206026e-07
360,-0.025486397317495385,2.5402149e-05,1.4282577e-07
361,-0.04114996565294841,0.002077621,7.642002e-07
